uuid,target
125731,0.19077316
125732,0.1186673
125733,0.0032425986
125734,0.34857222
125735,0.3216534
125736,0.05450551
125737,0.086860634
125738,0.008201079
125739,0.24819265
125740,0.11715835
125741,0.16121684
125742,0.024717612
125743,0.13456976
125744,0.18800043
125745,0.12900557
125746,-0.006273224
125747,0.09787239
125748,0.09062623
125749,0.10500091
125750,0.074007094
125751,0.088379346
125752,0.041864026
125753,0.022723086
125754,0.03450023
125755,0.12283695
125756,0.14535344
125757,0.108201444
125758,0.08594217
125759,0.29050335
125760,0.4401015
125761,0.4455279
125762,0.09577126
125763,0.21202843
125764,-0.02687893
125765,0.04391574
125766,0.05112126
125767,0.10488768
125768,0.17588991
125769,0.36630923
125770,0.0049969195
125771,0.7117021
125772,0.05369502
125773,0.08235447
125774,0.22450104
125775,-0.021690289
125776,0.081019446
125777,0.0668386
125778,0.018541548
125779,0.13693735
125780,0.40730315
125781,-0.015578652
125782,0.047630966
125783,0.07686185
125784,-0.0054565263
125785,0.08726123
125786,0.06252242
125787,0.14759332
125788,0.011119922
125789,0.47671446
125790,0.043686688
125791,0.07098716
125792,0.041175563
125793,0.14072818
125794,0.082595795
125795,0.09662282
125796,0.06109064
125797,0.07947642
125798,0.12949185
125799,0.05717027
125800,0.47216895
125801,0.12403939
125802,0.014113617
125803,0.030369693
125804,0.49938083
125805,0.20456018
125806,0.10907078
125807,0.15268691
125808,0.021542795
125809,0.1216973
125810,0.31383252
125811,0.040350776
125812,0.1643025
125813,0.0019462459
125814,0.11069426
125815,0.09229427
125816,0.003492478
125817,0.020099206
125818,0.06614092
125819,0.033888552
125820,0.08475203
125821,0.088148616
125822,0.08995298
125823,0.1103795
125824,-0.002160753
125825,0.17343833
125826,0.036052123
125827,0.11484765
125828,0.018212773
125829,0.070797406
125830,0.017418047
125831,0.023753626
125832,0.19685504
125833,0.007290681
125834,0.44055635
125835,0.085490234
125836,0.030909207
125837,0.21757568
125838,0.10219904
125839,0.07895371
125840,0.20617248
125841,0.018995889
125842,0.12054347
125843,0.14647163
125844,0.11798763
125845,0.07264091
125846,0.25880647
125847,0.028521243
125848,0.16015981
125849,0.08113607
125850,0.094431974
125851,0.08778616
125852,0.072125666
125853,0.059257764
125854,0.29654247
125855,0.13070276
125856,0.12666282
125857,0.17161451
125858,0.14856447
125859,0.24364807
125860,0.20869368
125861,0.03130501
125862,0.10550156
125863,0.13369536
125864,0.096154585
125865,0.046877954
125866,0.40274614
125867,0.14887767
125868,0.08992134
125869,0.054458
125870,0.1254286
125871,0.050635457
125872,0.12759092
125873,0.08241254
125874,0.09499517
125875,0.07187277
125876,0.060643937
125877,0.17597377
125878,0.07084674
125879,0.09424938
125880,0.051757034
125881,0.37343565
125882,0.057277407
125883,0.043972783
125884,0.036482748
125885,0.081993975
125886,0.052335583
125887,0.10351217
125888,0.16772734
125889,0.22423291
125890,0.04644731
125891,0.107233435
125892,0.057680592
125893,0.7363376
125894,0.23435076
125895,0.07172274
125896,0.6248502
125897,0.05453517
125898,0.02903645
125899,0.09992646
125900,0.09605735
125901,0.054910447
125902,0.084457
125903,-0.0102569
125904,0.062572695
125905,0.45825145
125906,0.12026362
125907,0.12045922
125908,0.23953663
125909,0.09701464
125910,0.040734414
125911,0.1828874
125912,0.12028919
125913,0.01550865
125914,0.064308874
125915,0.08014934
125916,0.25711435
125917,0.01896844
125918,-0.036521915
125919,0.057116605
125920,0.069043554
125921,0.21776602
125922,0.07518528
125923,0.12333995
125924,0.037595935
125925,0.10744419
125926,0.070509836
125927,0.008776372
125928,0.010506881
125929,0.12024199
125930,0.4922795
125931,0.13499013
125932,0.13010307
125933,0.23303322
125934,0.022062529
125935,0.051530566
125936,0.29981005
125937,0.09853623
125938,0.7256432
125939,0.14707853
125940,0.0950058
125941,0.091605455
125942,0.13764738
125943,-0.002552753
125944,0.47035486
125945,0.057327215
125946,0.09866673
125947,0.09867302
125948,0.091564775
125949,0.08335821
125950,0.022605088
125951,0.086530626
125952,0.2404558
125953,0.43826246
125954,0.05981047
125955,0.17910984
125956,0.08076133
125957,0.09856163
125958,0.024477921
125959,0.08897129
125960,0.06629703
125961,0.0068158195
125962,-0.01882242
125963,0.18381274
125964,0.06228619
125965,0.3968652
125966,0.20843735
125967,0.012020781
125968,0.056478452
125969,0.03951161
125970,0.26187882
125971,0.3420212
125972,0.10648491
125973,0.11854364
125974,0.084676184
125975,0.13853897
125976,0.17638448
125977,0.18811356
125978,0.054060046
125979,0.1780186
125980,0.5883459
125981,0.061068382
125982,0.0071246647
125983,0.42865375
125984,0.11812145
125985,0.021466995
125986,0.042136617
125987,0.15607724
125988,0.15968423
125989,0.05173105
125990,0.08620276
125991,0.11621781
125992,0.056069035
125993,0.10128722
125994,-0.02285464
125995,0.015757328
125996,0.06577044
125997,0.123322934
125998,0.72587186
125999,0.08985123
126000,0.20489995
126001,0.11315703
126002,0.108523116
126003,0.121178076
126004,0.14348514
126005,0.40236214
126006,0.07393301
126007,0.027831146
126008,0.19677885
126009,0.16352834
126010,0.09882558
126011,0.19048211
126012,0.08696614
126013,0.118577935
126014,0.24069074
126015,0.06985666
126016,0.1036509
126017,0.028094267
126018,0.07724059
126019,0.03109467
126020,0.11275611
126021,0.046572354
126022,0.07797715
126023,0.08833543
126024,0.15301609
126025,0.021313045
126026,0.11008125
126027,0.1479292
126028,0.11077141
126029,0.09272873
126030,0.17855136
126031,0.20555961
126032,0.043782506
126033,0.19339763
126034,0.07787023
126035,0.041635852
126036,0.13476442
126037,0.11913811
126038,0.099577054
126039,0.26653624
126040,0.10519979
126041,0.18044451
126042,0.15522578
126043,0.0627842
126044,0.09069929
126045,0.39932472
126046,0.19170699
126047,0.8161824
126048,0.016092032
126049,0.047642265
126050,0.06162041
126051,0.107400425
126052,0.09346007
126053,0.13400982
126054,0.410173
126055,0.30652654
126056,0.06976405
126057,0.02497315
126058,0.19632952
126059,0.15469643
126060,0.08316314
126061,0.18981367
126062,0.0948619
126063,0.013595486
126064,0.19506061
126065,0.00404126
126066,0.1649459
126067,0.06582254
126068,0.024001714
126069,0.04106553
126070,0.118523754
126071,0.06271163
126072,0.17096259
126073,0.5481744
126074,0.09266193
126075,0.096186906
126076,0.029392198
126077,0.10649786
126078,0.16104814
126079,0.054078203
126080,0.0925312
126081,0.022394374
126082,-0.008560755
126083,0.19426116
126084,0.02958983
126085,0.04959667
126086,0.010257882
126087,0.16120662
126088,0.058857314
126089,0.35603952
126090,0.5161313
126091,0.07047465
126092,0.07646821
126093,0.030090569
126094,0.03933532
126095,0.07939081
126096,0.15579428
126097,0.0358078
126098,0.089885235
126099,0.051701527
126100,0.24171686
126101,0.12513067
126102,0.07917949
126103,0.018729975
126104,0.6439428
126105,0.07574257
126106,-0.0029108024
126107,0.1390663
126108,0.07636541
126109,0.38083464
126110,0.16379067
126111,0.059575625
126112,0.10276222
126113,-0.003919327
126114,-0.009268905
126115,0.32433882
126116,0.011243735
126117,0.01294152
126118,0.11828194
126119,0.070429936
126120,0.15675254
126121,0.07954712
126122,0.037395533
126123,0.33014435
126124,0.120542884
126125,0.025671504
126126,0.12846586
126127,0.13465327
126128,0.09337843
126129,0.361601
126130,0.12706648
126131,0.09883075
126132,0.3826124
126133,0.15969731
126134,0.07881414
126135,0.0032990898
126136,0.04257948
126137,0.34777117
126138,0.07531352
126139,0.0598643
126140,0.058870316
126141,0.2276149
126142,0.07900589
126143,0.2317226
126144,0.08065677
126145,0.017261367
126146,0.023797898
126147,0.04695533
126148,0.111012556
126149,0.14012875
126150,0.060444698
126151,0.18047106
126152,0.020244837
126153,0.41042343
126154,0.1538871
126155,0.0954643
126156,0.14008288
126157,0.036342543
126158,0.112162635
126159,0.06543038
126160,0.094139315
126161,0.27725124
126162,0.057811525
126163,0.09291335
126164,0.15992798
126165,0.17665583
126166,0.41264752
126167,0.22468604
126168,0.06706624
126169,0.065515965
126170,0.1312416
126171,0.10141294
126172,0.1176412
126173,0.6125545
126174,0.03884141
126175,0.42480645
126176,0.07926371
126177,0.01973269
126178,0.36926505
126179,0.19424863
126180,-0.0016124159
126181,0.06336255
126182,0.060587857
126183,0.061227113
126184,0.026387544
126185,0.23796345
126186,0.07312408
126187,0.17986758
126188,0.06285101
126189,0.14628269
126190,0.055622146
126191,0.08791916
126192,-0.020041358
126193,0.12758815
126194,0.4515156
126195,0.35239077
126196,0.10409618
126197,0.08327498
126198,0.42142865
126199,0.16180703
126200,0.11997674
126201,0.07808634
126202,0.011581184
126203,0.041218586
126204,0.06735506
126205,0.43081874
126206,0.10966655
126207,0.35204446
126208,0.11017267
126209,0.19517726
126210,0.5076354
126211,0.036411483
126212,0.09476873
126213,0.06286066
126214,0.12507783
126215,0.03546156
126216,0.032574274
126217,0.8032828
126218,0.019074602
126219,0.09440869
126220,0.16454916
126221,0.09284928
126222,0.11559462
126223,0.027344123
126224,0.10353735
126225,0.029161368
126226,0.06652052
126227,0.06445002
126228,0.24082686
126229,0.14928392
126230,0.18011588
126231,0.151586
126232,0.097820565
126233,0.08450591
126234,0.09060236
126235,0.10606241
126236,0.3021755
126237,0.10036287
126238,0.1442927
126239,0.49166965
126240,0.4004414
126241,0.18039784
126242,0.040624235
126243,0.026774358
126244,0.03296958
126245,0.09846915
126246,0.08766531
126247,0.21688163
126248,0.053121768
126249,0.069362186
126250,0.017696366
126251,0.37393475
126252,0.31947052
126253,0.065994985
126254,0.1641157
126255,0.08285256
126256,0.11238627
126257,0.107157364
126258,0.09582618
126259,0.13049196
126260,0.08213244
126261,0.28911808
126262,0.16448538
126263,0.20844468
126264,0.09890231
126265,0.09285777
126266,0.13538879
126267,0.39889103
126268,0.031993788
126269,0.065304
126270,0.12796947
126271,0.19715124
126272,0.042558584
126273,0.10996339
126274,0.15194307
126275,0.120659865
126276,0.10584909
126277,0.06613491
126278,0.13745436
126279,0.32907116
126280,0.080866486
126281,0.09417226
126282,0.1414166
126283,0.0964598
126284,0.048525978
126285,0.14550498
126286,0.058584414
126287,0.19727623
126288,0.06679262
126289,0.1347508
126290,0.15732619
126291,0.08584206
126292,0.36040536
126293,0.17737634
126294,0.14558327
126295,0.11010003
126296,0.14775145
126297,0.07813422
126298,0.053439893
126299,0.15217078
126300,0.06834942
126301,0.06859577
126302,0.12023406
126303,0.09447666
126304,0.031460106
126305,0.02013656
126306,0.08263094
126307,0.03835789
126308,0.13340689
126309,0.114003815
126310,0.30299157
126311,0.028863199
126312,0.07527353
126313,0.035092395
126314,0.12539633
126315,0.017963436
126316,0.14985497
126317,0.12256397
126318,0.20796189
126319,0.13466187
126320,0.061992113
126321,0.046572413
126322,0.24167342
126323,0.10188471
126324,0.47882107
126325,0.09413459
126326,0.124960974
126327,0.07591025
126328,0.23135783
126329,0.2875375
126330,0.007477192
126331,0.048869204
126332,0.15371415
126333,0.078268245
126334,0.099218
126335,0.10767511
126336,0.16238853
126337,0.18808946
126338,0.030033045
126339,0.12266025
126340,0.025408274
126341,0.046184827
126342,0.062640265
126343,0.0915288
126344,0.04100524
126345,0.4079755
126346,-0.0030284703
126347,0.15222594
126348,0.108663
126349,0.023846654
126350,0.19944204
126351,0.4124782
126352,0.09023428
126353,0.04918172
126354,0.014785621
126355,0.12781553
126356,0.092349894
126357,0.9329898
126358,0.016858766
126359,0.16235651
126360,0.12296688
126361,0.12852262
126362,0.5347331
126363,0.17286196
126364,0.16405076
126365,-0.007932651
126366,0.04056687
126367,0.05734775
126368,0.12124155
126369,0.19603956
126370,0.09004609
126371,0.08931354
126372,0.096672565
126373,0.08329364
126374,0.089566186
126375,0.09838403
126376,0.1132532
126377,0.10994864
126378,0.124668114
126379,0.08444308
126380,0.04690604
126381,0.34709746
126382,0.12525105
126383,0.07316767
126384,0.09131006
126385,0.09937853
126386,0.0053660134
126387,0.78829235
126388,0.014851468
126389,0.056820925
126390,0.07290625
126391,0.00052438426
126392,0.11878621
126393,0.039129674
126394,0.036280084
126395,0.030321952
126396,0.069030076
126397,0.08208682
126398,0.02861529
126399,0.46118686
126400,0.47560668
126401,-0.003769852
126402,0.029484557
126403,0.069509625
126404,0.10696971
126405,0.10706413
126406,0.09592218
126407,0.060866766
126408,0.12473108
126409,0.18697639
126410,0.09133432
126411,0.12273016
126412,0.0809791
126413,0.09261157
126414,0.13068289
126415,0.75397193
126416,0.7012264
126417,0.24932835
126418,0.7983669
126419,0.1243938
126420,0.09859874
126421,0.04434622
126422,0.10666535
126423,0.2833581
126424,0.14555073
126425,0.08180009
126426,0.23457159
126427,0.09745187
126428,0.14685874
126429,-0.012658078
126430,0.15239058
126431,0.08041018
126432,0.022818811
126433,0.218978
126434,0.15161848
126435,-0.024559999
126436,0.37889054
126437,0.18267232
126438,0.12049586
126439,0.13585591
126440,0.10226535
126441,0.08047176
126442,0.05356374
126443,0.099791944
126444,0.052219354
126445,0.1595916
126446,0.09350464
126447,0.16274531
126448,0.12700298
126449,0.1730524
126450,0.33155337
126451,0.078379944
126452,0.7037246
126453,0.10228415
126454,0.060919225
126455,0.34959218
126456,0.16474779
126457,0.11442672
126458,0.036729053
126459,0.07361624
126460,0.09615361
126461,0.077863045
126462,0.07189605
126463,0.08668352
126464,0.050564624
126465,0.10433201
126466,0.20507666
126467,0.022295356
126468,0.023705555
126469,0.094611205
126470,0.05101366
126471,0.3140585
126472,0.034008674
126473,0.039049774
126474,0.021316495
126475,0.05329434
126476,0.08180807
126477,0.032915145
126478,0.09707111
126479,0.001573622
126480,0.089012854
126481,0.04514753
126482,0.3647243
126483,0.02580706
126484,0.03291247
126485,0.048624866
126486,0.12183425
126487,0.06527229
126488,0.09757346
126489,0.06658057
126490,0.81017977
126491,0.09251931
126492,0.5722536
126493,0.29021636
126494,0.45105913
126495,0.3688414
126496,0.10059482
126497,0.49750286
126498,0.075859115
126499,0.03416477
126500,0.05253474
126501,0.014401187
126502,0.13281903
126503,0.66772777
126504,0.09766117
126505,0.18319103
126506,0.060747277
126507,0.15929648
126508,0.07318794
126509,0.06701011
126510,0.0927767
126511,0.24222185
126512,0.12236597
126513,0.12271485
126514,0.12784296
126515,0.18577605
126516,0.036555305
126517,0.12016379
126518,0.6003866
126519,0.14635663
126520,0.16468583
126521,0.4345236
126522,0.10573481
126523,0.07421629
126524,0.18193465
126525,0.11721601
126526,0.10389863
126527,0.07012345
126528,0.07141979
126529,0.037704423
126530,0.09067561
126531,0.6629254
126532,0.07798478
126533,0.1872301
126534,0.10512387
126535,0.095558085
126536,0.021676991
126537,0.09736383
126538,0.036945228
126539,0.5639041
126540,0.10058677
126541,0.514853
126542,0.14585651
126543,0.1675506
126544,0.1356262
126545,0.03323944
126546,0.1710645
126547,0.08152122
126548,0.0632677
126549,0.046870895
126550,0.08918388
126551,0.4892666
126552,0.38688114
126553,0.029616265
126554,0.15338355
126555,0.014896234
126556,0.073062785
126557,0.1507206
126558,0.11560565
126559,0.5028246
126560,0.111127324
126561,0.15126234
126562,0.17792772
126563,0.77050376
126564,0.11529383
126565,0.3498347
126566,0.033171285
126567,0.5638975
126568,0.32392853
126569,0.11998497
126570,0.091172494
126571,0.05455192
126572,0.06684152
126573,0.10996745
126574,0.15711874
126575,0.55325294
126576,0.4190353
126577,0.051194783
126578,0.029232051
126579,0.053247765
126580,0.11206399
126581,0.051677793
126582,0.1596299
126583,0.20824203
126584,0.11791812
126585,0.29293832
126586,0.08752795
126587,0.07478794
126588,0.024077011
126589,0.07012011
126590,0.03587831
126591,0.046941735
126592,0.1045586
126593,0.04752734
126594,0.39412478
126595,0.07958357
126596,0.06769289
126597,0.06486176
126598,0.084353164
126599,0.35512277
126600,0.054992195
126601,0.23250139
126602,0.008779562
126603,0.1331239
126604,0.20578183
126605,0.106591314
126606,0.6289558
126607,0.081066355
126608,0.14938632
126609,0.010924746
126610,0.30721948
126611,0.03971323
126612,0.02967881
126613,0.13611358
126614,0.05812426
126615,0.108806804
126616,0.36911988
126617,0.16971776
126618,0.009145747
126619,0.10954572
126620,0.04881386
126621,0.11178702
126622,0.7557918
126623,0.22829758
126624,0.082883544
126625,0.036170863
126626,0.17376609
126627,0.08932073
126628,0.41764882
126629,0.044062387
126630,0.10880664
126631,0.41522232
126632,0.17835128
126633,0.022854608
126634,0.034585234
126635,0.35772055
126636,0.06407692
126637,0.056479596
126638,0.07672753
126639,0.27892745
126640,0.08164359
126641,0.81906253
126642,0.11746025
126643,0.047296762
126644,0.080937564
126645,0.11350225
126646,0.5455721
126647,0.2000176
126648,0.11993
126649,0.030489266
126650,0.43831488
126651,0.20825732
126652,0.09994319
126653,0.03442944
126654,0.03579245
126655,0.72038966
126656,0.1241651
126657,0.09296961
126658,0.31737125
126659,0.16496238
126660,0.020542718
126661,0.703494
126662,0.064575575
126663,0.11252031
126664,0.08652893
126665,-0.0039600697
126666,0.042731654
126667,0.08508641
126668,0.06325784
126669,0.39523324
126670,0.054611888
126671,0.5192541
126672,0.13042963
126673,0.023454366
126674,0.031796794
126675,0.4364208
126676,0.1876033
126677,0.015943201
126678,0.10040323
126679,0.11556774
126680,0.5244839
126681,0.2053086
126682,0.03463575
126683,0.10651953
126684,0.059602667
126685,0.06787832
126686,0.2579314
126687,0.070671394
126688,0.024273366
126689,0.026231673
126690,0.08477715
126691,0.09147948
126692,0.14675121
126693,0.10833821
126694,0.098503724
126695,0.11285739
126696,0.6051018
126697,0.19412145
126698,0.19791356
126699,0.1380612
126700,0.16635247
126701,0.24964413
126702,0.03399347
126703,0.14616871
126704,0.09485388
126705,0.0996091
126706,0.20831586
126707,0.057164926
126708,0.44013348
126709,0.24381176
126710,0.0453025
126711,0.11174487
126712,0.11477775
126713,0.3695285
126714,0.06544131
126715,0.04365896
126716,0.15955985
126717,0.41472
126718,0.12938495
126719,0.06781503
126720,0.025651941
126721,0.09829259
126722,0.11588354
126723,0.089671455
126724,0.13299355
126725,0.15490617
126726,0.30866045
126727,0.026048668
126728,0.13935526
126729,0.06496116
126730,0.079244256
126731,0.014420691
126732,0.09700857
126733,0.06453815
126734,0.096719414
126735,0.74341446
126736,0.14855546
126737,0.025305783
126738,0.04438701
126739,0.017970067
126740,0.075565666
126741,0.07676532
126742,0.081580915
126743,0.08835541
126744,0.062758066
126745,0.016375085
126746,0.11665429
126747,0.11708401
126748,0.09407358
126749,0.100718886
126750,0.04583525
126751,-0.007771009
126752,-0.013583554
126753,0.07533146
126754,0.046130598
126755,0.0800885
126756,0.07720492
126757,0.075980105
126758,0.1368441
126759,0.24693714
126760,0.05036618
126761,0.09324967
126762,0.09424422
126763,0.07591391
126764,0.09292389
126765,0.07141489
126766,0.048442
126767,0.09396771
126768,0.100942865
126769,0.021664385
126770,0.04557485
126771,0.011528113
126772,0.053161804
126773,0.29986665
126774,0.09129417
126775,0.07375022
126776,0.003942925
126777,0.10669379
126778,0.060506165
126779,0.105035976
126780,0.08993134
126781,0.17382638
126782,0.040677045
126783,0.08577384
126784,0.32766852
126785,0.112903096
126786,0.07253532
126787,0.11676565
126788,0.1625268
126789,0.11721665
126790,0.45193556
126791,0.44280666
126792,0.037324876
126793,0.11529882
126794,0.10466293
126795,0.34943086
126796,0.08457818
126797,0.02781402
126798,0.08329285
126799,0.041193027
126800,0.060272634
126801,0.13272703
126802,0.0033289993
126803,0.09612203
126804,0.22507106
126805,0.15426743
126806,0.123725764
126807,0.08013226
126808,0.0843724
126809,0.19067101
126810,0.114842154
126811,0.09057019
126812,0.13195665
126813,0.102206014
126814,0.0019970431
126815,0.49719694
126816,0.42135242
126817,-0.0013991662
126818,0.105320096
126819,0.15541613
126820,0.12164449
126821,0.09269125
126822,0.071413405
126823,0.049190424
126824,0.047193404
126825,0.12033389
126826,0.8063229
126827,0.15274605
126828,0.21868055
126829,0.11018354
126830,0.15329005
126831,0.041013043
126832,0.15343745
126833,0.17793821
126834,0.08253483
126835,0.49002677
126836,0.026378999
126837,0.42351896
126838,0.10815031
126839,0.10839512
126840,0.09715114
126841,0.048610408
126842,0.061841674
126843,0.11346559
126844,0.17428054
126845,0.13545239
126846,0.039678346
126847,0.035493694
126848,0.1292109
126849,0.05277196
126850,0.10486391
126851,0.09557109
126852,0.058220033
126853,0.0881604
126854,0.021469234
126855,0.10827661
126856,0.036107764
126857,0.1124256
126858,0.08495869
126859,0.053045552
126860,0.044442277
126861,0.06730153
126862,0.031647947
126863,0.100615166
126864,0.4420869
126865,-0.038373433
126866,0.40336758
126867,0.07198975
126868,0.12694374
126869,0.07403777
126870,0.0831439
126871,0.08066591
126872,0.33660075
126873,0.45816183
126874,0.13861625
126875,0.16438632
126876,0.32040083
126877,0.03718279
126878,0.1307941
126879,0.0029444483
126880,0.11174236
126881,0.4148445
126882,0.1898601
126883,0.011981977
126884,0.57524174
126885,0.0520957
126886,0.079887
126887,0.032069314
126888,0.1748715
126889,0.03618108
126890,0.05153405
126891,0.09023273
126892,0.1300784
126893,0.13339752
126894,0.14609408
126895,0.03220264
126896,0.06228314
126897,0.00027003486
126898,0.108469166
126899,0.33871004
126900,0.35405368
126901,0.14347851
126902,0.07237289
126903,0.14801952
126904,0.08794159
126905,0.047281522
126906,0.13945921
126907,0.0827519
126908,0.050177906
126909,0.021173272
126910,0.19523172
126911,0.38557303
126912,0.23778054
126913,0.108594105
126914,0.07425372
126915,0.14511895
126916,0.25915
126917,0.1759815
126918,0.08327631
126919,0.037849057
126920,0.1676723
126921,0.08800597
126922,0.14272465
126923,0.10872824
126924,0.104027644
126925,0.4132717
126926,0.04527342
126927,0.11509884
126928,0.08523145
126929,0.11910294
126930,0.089172214
126931,0.20140108
126932,0.2341359
126933,0.08104727
126934,0.036585744
126935,0.113761894
126936,0.1175065
126937,0.16801956
126938,0.04407848
126939,0.11661965
126940,0.087009706
126941,0.007018754
126942,0.4655187
126943,0.35106987
126944,0.06653531
126945,0.09203157
126946,0.09223405
126947,0.056398932
126948,0.05839388
126949,0.028752996
126950,0.029742548
126951,0.1509461
126952,0.042201363
126953,0.60916466
126954,0.12167964
126955,0.22516893
126956,0.37822962
126957,0.14259896
126958,0.0047238483
126959,0.687669
126960,0.099667594
126961,0.43889242
126962,0.17618129
126963,0.1382585
126964,0.104135424
126965,0.07005962
126966,0.13524646
126967,0.42629734
126968,0.07767524
126969,0.06779991
126970,0.103948556
126971,0.09254102
126972,0.058905695
126973,0.15885368
126974,0.039939307
126975,-0.010770326
126976,0.41120917
126977,0.13042185
126978,0.11604221
126979,0.7546899
126980,0.24825521
126981,0.071608484
126982,0.6353938
126983,0.028872598
126984,0.096012294
126985,0.10682495
126986,0.16859119
126987,0.066416636
126988,0.024406852
126989,0.4488387
126990,0.09174247
126991,0.09074209
126992,0.030214638
126993,0.51978284
126994,0.10167906
126995,0.11862524
126996,0.06865657
126997,0.013476074
126998,0.16376045
126999,0.4550849
127000,0.63431054
127001,0.2959259
127002,0.09303177
127003,0.046288144
127004,0.46976742
127005,0.10800231
127006,0.038760673
127007,0.16072708
127008,0.048020132
127009,0.094233096
127010,0.09120937
127011,0.062285416
127012,0.08127992
127013,0.44246507
127014,0.5024981
127015,0.20164837
127016,0.08735781
127017,0.25433254
127018,0.015729459
127019,0.049493466
127020,0.1732123
127021,0.014206948
127022,0.08110706
127023,0.099972725
127024,0.13286692
127025,0.09671515
127026,0.08621849
127027,0.10758466
127028,0.09451291
127029,0.07493953
127030,0.4105532
127031,-0.0061681736
127032,0.017562244
127033,0.20204347
127034,0.018328318
127035,0.087408684
127036,0.39214814
127037,0.045535576
127038,0.15853074
127039,0.119241074
127040,0.117768556
127041,0.040490646
127042,0.0688118
127043,0.033335596
127044,0.036657516
127045,0.35311663
127046,0.3954159
127047,0.15396068
127048,0.03662849
127049,0.42700037
127050,0.10153669
127051,0.4554706
127052,0.56711763
127053,0.19323605
127054,0.10819982
127055,0.17034738
127056,0.12090699
127057,0.023744902
127058,0.2542479
127059,0.32268664
127060,0.024364443
127061,0.0655234
127062,0.18202566
127063,0.18830508
127064,0.0891231
127065,0.02643716
127066,0.06415507
127067,0.015272775
127068,0.3140099
127069,0.0062522627
127070,0.031847626
127071,0.3665967
127072,0.018353024
127073,0.16062942
127074,0.5361289
127075,0.47783744
127076,-0.023801396
127077,0.26757956
127078,-0.00014000433
127079,0.17976058
127080,0.07366021
127081,0.05467841
127082,0.11895241
127083,0.008188829
127084,0.044276822
127085,0.029383274
127086,0.117276676
127087,0.15935904
127088,0.10479068
127089,0.21499904
127090,0.060499005
127091,0.138493
127092,0.1426541
127093,0.18127333
127094,0.25100142
127095,0.062646806
127096,0.097590156
127097,0.20433687
127098,0.010874269
127099,0.02767149
127100,0.14702974
127101,0.4034982
127102,0.07787944
127103,0.050152253
127104,0.46516624
127105,0.16208138
127106,0.039039638
127107,0.06239056
127108,0.031052113
127109,0.17695235
127110,0.27337393
127111,0.11611694
127112,0.04093812
127113,0.09139821
127114,0.102668144
127115,0.0780317
127116,0.073617
127117,0.026828384
127118,0.21139638
127119,0.049203474
127120,0.09939881
127121,0.08435702
127122,0.14136575
127123,0.15978701
127124,0.054790094
127125,0.06777144
127126,0.748614
127127,0.1268656
127128,0.119970016
127129,0.105256766
127130,0.076756515
127131,-0.013101037
127132,0.09327772
127133,0.052642263
127134,0.07756433
127135,0.036686357
127136,0.79126126
127137,0.07132417
127138,0.07445538
127139,0.12980963
127140,0.1644528
127141,0.18384458
127142,0.19515741
127143,0.10670084
127144,0.10480177
127145,0.33500507
127146,0.032463163
127147,0.27692112
127148,0.2471596
127149,0.07631789
127150,0.092445
127151,0.16707678
127152,0.028216865
127153,0.07482
127154,0.020741913
127155,0.027906684
127156,0.039862964
127157,0.07635935
127158,0.0165216
127159,0.1252749
127160,0.10144753
127161,0.0695084
127162,0.07467375
127163,0.081459254
127164,0.005908506
127165,0.091277644
127166,0.109712675
127167,0.039481986
127168,0.3251498
127169,0.030482234
127170,0.13364369
127171,0.009440482
127172,0.046655286
127173,0.1720798
127174,-0.018649695
127175,0.47827822
127176,0.08210421
127177,0.07567843
127178,0.10269713
127179,0.1144434
127180,0.019497925
127181,0.14409104
127182,0.0145658795
127183,0.09068985
127184,0.5949011
127185,0.08347211
127186,0.116357766
127187,0.12181706
127188,0.060132977
127189,0.049735226
127190,0.061746128
127191,0.18947071
127192,0.13629572
127193,0.041027457
127194,0.14927699
127195,0.093692034
127196,0.032030758
127197,0.050959326
127198,0.109398685
127199,0.45552802
127200,0.09173355
127201,0.08436836
127202,0.13652033
127203,0.027002959
127204,0.1472989
127205,-0.0042028287
127206,0.39029992
127207,0.11270306
127208,0.2503465
127209,0.11185899
127210,0.22330248
127211,0.013480096
127212,0.03238142
127213,0.0059649055
127214,0.09193661
127215,0.080146715
127216,0.034602467
127217,0.07707115
127218,0.16928853
127219,0.1111951
127220,0.4593527
127221,0.1923971
127222,0.3359406
127223,0.3023983
127224,0.05120883
127225,0.08859035
127226,0.017359193
127227,0.45780987
127228,0.10393844
127229,0.12006736
127230,0.0336482
127231,0.09058585
127232,0.14729246
127233,0.17865361
127234,0.16983016
127235,0.029269943
127236,0.034487292
127237,0.07945001
127238,0.17733191
127239,0.44204623
127240,0.11164619
127241,0.2464772
127242,0.09937691
127243,0.17800514
127244,0.0032721641
127245,0.7296078
127246,0.05769224
127247,0.11947645
127248,0.04617153
127249,0.11581114
127250,0.037007723
127251,0.09385899
127252,0.11064268
127253,0.13868785
127254,0.43121344
127255,0.11347242
127256,0.054173872
127257,-0.0073824027
127258,0.22775248
127259,0.13434236
127260,0.306579
127261,0.078741014
127262,0.43787998
127263,0.5378181
127264,0.35880664
127265,0.4146427
127266,0.1187623
127267,0.09667765
127268,0.69551873
127269,-0.018209979
127270,0.06600238
127271,0.10649088
127272,0.025666531
127273,0.12560695
127274,0.12619631
127275,0.008261953
127276,0.08687046
127277,0.010689479
127278,0.07486317
127279,0.48251027
127280,0.016021414
